Year,OSHPD ID,Facility Name,County Name,ER Service Level Desc,Type,Count
2015,106040802,ORCHARD HOSPITAL,BUTTE,STANDBY,ED_Admit,443
2015,106040802,ORCHARD HOSPITAL,BUTTE,STANDBY,ED_Visit,10672
2016,106040802,ORCHARD HOSPITAL,BUTTE,STANDBY,ED_Admit,399
2016,106040802,ORCHARD HOSPITAL,BUTTE,STANDBY,ED_Visit,9966
2017,106040802,ORCHARD HOSPITAL,BUTTE,STANDBY,ED_Admit,119
2017,106040802,ORCHARD HOSPITAL,BUTTE,STANDBY,ED_Visit,10713
2018,106040802,ORCHARD HOSPITAL,BUTTE,STANDBY,ED_Admit,246
2018,106040802,ORCHARD HOSPITAL,BUTTE,STANDBY,ED_Visit,10406
2019,106040802,ORCHARD HOSPITAL,BUTTE,STANDBY,ED_Visit,10057
2019,106040802,ORCHARD HOSPITAL,BUTTE,STANDBY,ED_Admit,329
2020,106040802,ORCHARD HOSPITAL,BUTTE,STANDBY,ED_Visit,8143
2020,106040802,ORCHARD HOSPITAL,BUTTE,STANDBY,ED_Admit,237
2012,106040875,ADVENTIST HEALTH FEATHER RIVER,BUTTE,BASIC,ED_Admit,3619
2012,106040875,ADVENTIST HEALTH FEATHER RIVER,BUTTE,BASIC,ED_Visit,18781
2013,106040875,ADVENTIST HEALTH FEATHER RIVER,BUTTE,BASIC,ED_Admit,3608
2013,106040875,ADVENTIST HEALTH FEATHER RIVER,BUTTE,BASIC,ED_Visit,20190
2014,106040875,ADVENTIST HEALTH FEATHER RIVER,BUTTE,BASIC,ED_Admit,3314
2014,106040875,ADVENTIST HEALTH FEATHER RIVER,BUTTE,BASIC,ED_Visit,20682
2015,106040875,ADVENTIST HEALTH FEATHER RIVER,BUTTE,BASIC,ED_Admit,3082
2015,106040875,ADVENTIST HEALTH FEATHER RIVER,BUTTE,BASIC,ED_Visit,24864
2016,106040875,ADVENTIST HEALTH FEATHER RIVER,BUTTE,BASIC,ED_Admit,3344
2016,106040875,ADVENTIST HEALTH FEATHER RIVER,BUTTE,BASIC,ED_Visit,25555
2017,106040875,ADVENTIST HEALTH FEATHER RIVER,BUTTE,BASIC,ED_Admit,3378
2017,106040875,ADVENTIST HEALTH FEATHER RIVER,BUTTE,BASIC,ED_Visit,25296
2018,106040875,ADVENTIST HEALTH FEATHER RIVER,BUTTE,BASIC,ED_Admit,2584
2018,106040875,ADVENTIST HEALTH FEATHER RIVER,BUTTE,BASIC,ED_Visit,21891
2012,106040937,OROVILLE HOSPITAL,BUTTE,BASIC,ED_Admit,8534
2012,106040937,OROVILLE HOSPITAL,BUTTE,BASIC,ED_Visit,23822
2013,106040937,OROVILLE HOSPITAL,BUTTE,BASIC,ED_Admit,9235
2013,106040937,OROVILLE HOSPITAL,BUTTE,BASIC,ED_Visit,23165
2014,106040937,OROVILLE HOSPITAL,BUTTE,BASIC,ED_Admit,9753
2014,106040937,OROVILLE HOSPITAL,BUTTE,BASIC,ED_Visit,20058
2015,106040937,OROVILLE HOSPITAL,BUTTE,BASIC,ED_Admit,10545
2015,106040937,OROVILLE HOSPITAL,BUTTE,BASIC,ED_Visit,20191
2016,106040937,OROVILLE HOSPITAL,BUTTE,BASIC,ED_Admit,11057
2016,106040937,OROVILLE HOSPITAL,BUTTE,BASIC,ED_Visit,20068
2017,106040937,OROVILLE HOSPITAL,BUTTE,BASIC,ED_Admit,11511
2017,106040937,OROVILLE HOSPITAL,BUTTE,BASIC,ED_Visit,13740
2018,106040937,OROVILLE HOSPITAL,BUTTE,BASIC,ED_Admit,12066
2018,106040937,OROVILLE HOSPITAL,BUTTE,BASIC,ED_Visit,11302
2019,106040937,OROVILLE HOSPITAL,BUTTE,BASIC,ED_Visit,10230
2019,106040937,OROVILLE HOSPITAL,BUTTE,BASIC,ED_Admit,12302
2020,106040937,OROVILLE HOSPITAL,BUTTE,BASIC,ED_Visit,8984
2020,106040937,OROVILLE HOSPITAL,BUTTE,BASIC,ED_Admit,12047
2012,106040962,ENLOE MEDICAL CENTER- ESPLANADE,BUTTE,BASIC,ED_Admit,9467
2012,106040962,ENLOE MEDICAL CENTER- ESPLANADE,BUTTE,BASIC,ED_Visit,32000
2013,106040962,ENLOE MEDICAL CENTER- ESPLANADE,BUTTE,BASIC,ED_Admit,9594
2013,106040962,ENLOE MEDICAL CENTER- ESPLANADE,BUTTE,BASIC,ED_Visit,35227
2014,106040962,ENLOE MEDICAL CENTER- ESPLANADE,BUTTE,BASIC,ED_Admit,10151
2014,106040962,ENLOE MEDICAL CENTER- ESPLANADE,BUTTE,BASIC,ED_Visit,38410
2015,106040962,ENLOE MEDICAL CENTER- ESPLANADE,BUTTE,BASIC,ED_Admit,10649
2015,106040962,ENLOE MEDICAL CENTER- ESPLANADE,BUTTE,BASIC,ED_Visit,45847
2016,106040962,ENLOE MEDICAL CENTER- ESPLANADE,BUTTE,BASIC,ED_Admit,10963
2016,106040962,ENLOE MEDICAL CENTER- ESPLANADE,BUTTE,BASIC,ED_Visit,49804
2017,106040962,ENLOE MEDICAL CENTER- ESPLANADE,BUTTE,BASIC,ED_Admit,12116
2017,106040962,ENLOE MEDICAL CENTER- ESPLANADE,BUTTE,BASIC,ED_Visit,55420
2018,106040962,ENLOE MEDICAL CENTER- ESPLANADE,BUTTE,BASIC,ED_Admit,13256
2018,106040962,ENLOE MEDICAL CENTER- ESPLANADE,BUTTE,BASIC,ED_Visit,57663
2019,106040962,ENLOE MEDICAL CENTER- ESPLANADE,BUTTE,BASIC,ED_Visit,61982
2019,106040962,ENLOE MEDICAL CENTER- ESPLANADE,BUTTE,BASIC,ED_Admit,14577
2020,106040962,ENLOE MEDICAL CENTER- ESPLANADE,BUTTE,BASIC,ED_Visit,49571
2020,106040962,ENLOE MEDICAL CENTER- ESPLANADE,BUTTE,BASIC,ED_Admit,12711
2012,106050932,MARK TWAIN MEDICAL CENTER,CALAVERAS,BASIC,ED_Admit,1125
2012,106050932,MARK TWAIN MEDICAL CENTER,CALAVERAS,BASIC,ED_Visit,7650
2013,106050932,MARK TWAIN MEDICAL CENTER,CALAVERAS,BASIC,ED_Admit,1106
2013,106050932,MARK TWAIN MEDICAL CENTER,CALAVERAS,BASIC,ED_Visit,8584
2014,106050932,MARK TWAIN MEDICAL CENTER,CALAVERAS,BASIC,ED_Admit,1019
2014,106050932,MARK TWAIN MEDICAL CENTER,CALAVERAS,BASIC,ED_Visit,9744
2015,106050932,MARK TWAIN MEDICAL CENTER,CALAVERAS,BASIC,ED_Admit,874
2015,106050932,MARK TWAIN MEDICAL CENTER,CALAVERAS,BASIC,ED_Visit,11272
2016,106050932,MARK TWAIN MEDICAL CENTER,CALAVERAS,BASIC,ED_Admit,845
2016,106050932,MARK TWAIN MEDICAL CENTER,CALAVERAS,BASIC,ED_Visit,12469
2017,106050932,MARK TWAIN MEDICAL CENTER,CALAVERAS,BASIC,ED_Admit,770
2017,106050932,MARK TWAIN MEDICAL CENTER,CALAVERAS,BASIC,ED_Visit,12196
2018,106050932,MARK TWAIN MEDICAL CENTER,CALAVERAS,BASIC,ED_Admit,768
2018,106050932,MARK TWAIN MEDICAL CENTER,CALAVERAS,BASIC,ED_Visit,10856
2019,106050932,MARK TWAIN MEDICAL CENTER,CALAVERAS,BASIC,ED_Visit,10150
2019,106050932,MARK TWAIN MEDICAL CENTER,CALAVERAS,BASIC,ED_Admit,827
2020,106050932,MARK TWAIN MEDICAL CENTER,CALAVERAS,BASIC,ED_Visit,9347
2020,106050932,MARK TWAIN MEDICAL CENTER,CALAVERAS,BASIC,ED_Admit,818
2012,106060870,COLUSA MEDICAL CENTER,COLUSA,STANDBY,ED_Admit,604
2012,106060870,COLUSA MEDICAL CENTER,COLUSA,STANDBY,ED_Visit,5323
2013,106060870,COLUSA MEDICAL CENTER,COLUSA,STANDBY,ED_Admit,536
2013,106060870,COLUSA MEDICAL CENTER,COLUSA,STANDBY,ED_Visit,5623
2014,106060870,COLUSA MEDICAL CENTER,COLUSA,STANDBY,ED_Admit,497
2014,106060870,COLUSA MEDICAL CENTER,COLUSA,STANDBY,ED_Visit,6489
2015,106060870,COLUSA MEDICAL CENTER,COLUSA,STANDBY,ED_Admit,440
2015,106060870,COLUSA MEDICAL CENTER,COLUSA,STANDBY,ED_Visit,6907
2016,106060870,COLUSA MEDICAL CENTER,COLUSA,STANDBY,ED_Admit,86
2016,106060870,COLUSA MEDICAL CENTER,COLUSA,STANDBY,ED_Visit,2118
2017,106060870,COLUSA MEDICAL CENTER,COLUSA,STANDBY,ED_Admit,34
2017,106060870,COLUSA MEDICAL CENTER,COLUSA,STANDBY,ED_Visit,0
2018,106060870,COLUSA MEDICAL CENTER,COLUSA,STANDBY,ED_Admit,570
2018,106060870,COLUSA MEDICAL CENTER,COLUSA,STANDBY,ED_Visit,6308
2019,106060870,COLUSA MEDICAL CENTER,COLUSA,STANDBY,ED_Visit,6163
2019,106060870,COLUSA MEDICAL CENTER,COLUSA,STANDBY,ED_Admit,664
2020,106060870,COLUSA MEDICAL CENTER,COLUSA,STANDBY,ED_Visit,4397
2020,106060870,COLUSA MEDICAL CENTER,COLUSA,STANDBY,ED_Admit,494
2012,106070904,DOCTORS MEDICAL CENTER - SAN PABLO,CONTRA COSTA,BASIC,ED_Admit,5487
2012,106070904,DOCTORS MEDICAL CENTER - SAN PABLO,CONTRA COSTA,BASIC,ED_Visit,39670
2013,106070904,DOCTORS MEDICAL CENTER - SAN PABLO,CONTRA COSTA,BASIC,ED_Admit,4922
2013,106070904,DOCTORS MEDICAL CENTER - SAN PABLO,CONTRA COSTA,BASIC,ED_Visit,35462
2014,106070904,DOCTORS MEDICAL CENTER - SAN PABLO,CONTRA COSTA,BASIC,ED_Admit,3310
2014,106070904,DOCTORS MEDICAL CENTER - SAN PABLO,CONTRA COSTA,BASIC,ED_Visit,32407
2015,106070904,DOCTORS MEDICAL CENTER - SAN PABLO,CONTRA COSTA,BASIC,ED_Admit,388
2015,106070904,DOCTORS MEDICAL CENTER - SAN PABLO,CONTRA COSTA,BASIC,ED_Visit,9343
2012,106070924,CONTRA COSTA REGIONAL MEDICAL CENTER,CONTRA COSTA,BASIC,ED_Admit,5755
2012,106070924,CONTRA COSTA REGIONAL MEDICAL CENTER,CONTRA COSTA,BASIC,ED_Visit,52690
2013,106070924,CONTRA COSTA REGIONAL MEDICAL CENTER,CONTRA COSTA,BASIC,ED_Admit,6419
2013,106070924,CONTRA COSTA REGIONAL MEDICAL CENTER,CONTRA COSTA,BASIC,ED_Visit,52258
2014,106070924,CONTRA COSTA REGIONAL MEDICAL CENTER,CONTRA COSTA,BASIC,ED_Admit,6392
2014,106070924,CONTRA COSTA REGIONAL MEDICAL CENTER,CONTRA COSTA,BASIC,ED_Visit,50528
2015,106070924,CONTRA COSTA REGIONAL MEDICAL CENTER,CONTRA COSTA,BASIC,ED_Admit,5577
2015,106070924,CONTRA COSTA REGIONAL MEDICAL CENTER,CONTRA COSTA,BASIC,ED_Visit,49941
2016,106070924,CONTRA COSTA REGIONAL MEDICAL CENTER,CONTRA COSTA,BASIC,ED_Admit,5297
2016,106070924,CONTRA COSTA REGIONAL MEDICAL CENTER,CONTRA COSTA,BASIC,ED_Visit,47786
2017,106070924,CONTRA COSTA REGIONAL MEDICAL CENTER,CONTRA COSTA,BASIC,ED_Admit,4666
2017,106070924,CONTRA COSTA REGIONAL MEDICAL CENTER,CONTRA COSTA,BASIC,ED_Visit,44080
2018,106070924,CONTRA COSTA REGIONAL MEDICAL CENTER,CONTRA COSTA,BASIC,ED_Admit,4346
2018,106070924,CONTRA COSTA REGIONAL MEDICAL CENTER,CONTRA COSTA,BASIC,ED_Visit,40356
2019,106070924,CONTRA COSTA REGIONAL MEDICAL CENTER,CONTRA COSTA,BASIC,ED_Visit,39919
2019,106070924,CONTRA COSTA REGIONAL MEDICAL CENTER,CONTRA COSTA,BASIC,ED_Admit,4095
2020,106070924,CONTRA COSTA REGIONAL MEDICAL CENTER,CONTRA COSTA,BASIC,ED_Visit,33054
2020,106070924,CONTRA COSTA REGIONAL MEDICAL CENTER,CONTRA COSTA,BASIC,ED_Admit,3635
2012,106070934,SUTTER DELTA MEDICAL CENTER,CONTRA COSTA,BASIC,ED_Admit,6738
2012,106070934,SUTTER DELTA MEDICAL CENTER,CONTRA COSTA,BASIC,ED_Visit,47097
2013,106070934,SUTTER DELTA MEDICAL CENTER,CONTRA COSTA,BASIC,ED_Admit,6255
2013,106070934,SUTTER DELTA MEDICAL CENTER,CONTRA COSTA,BASIC,ED_Visit,45493
2014,106070934,SUTTER DELTA MEDICAL CENTER,CONTRA COSTA,BASIC,ED_Admit,6329
2014,106070934,SUTTER DELTA MEDICAL CENTER,CONTRA COSTA,BASIC,ED_Visit,48630
2015,106070934,SUTTER DELTA MEDICAL CENTER,CONTRA COSTA,BASIC,ED_Admit,6728
2015,106070934,SUTTER DELTA MEDICAL CENTER,CONTRA COSTA,BASIC,ED_Visit,52331
2016,106070934,SUTTER DELTA MEDICAL CENTER,CONTRA COSTA,BASIC,ED_Admit,5926
2016,106070934,SUTTER DELTA MEDICAL CENTER,CONTRA COSTA,BASIC,ED_Visit,53500
2017,106070934,SUTTER DELTA MEDICAL CENTER,CONTRA COSTA,BASIC,ED_Admit,6211
2017,106070934,SUTTER DELTA MEDICAL CENTER,CONTRA COSTA,BASIC,ED_Visit,50621
2018,106070934,SUTTER DELTA MEDICAL CENTER,CONTRA COSTA,BASIC,ED_Admit,6316
2018,106070934,SUTTER DELTA MEDICAL CENTER,CONTRA COSTA,BASIC,ED_Visit,46290
2019,106070934,SUTTER DELTA MEDICAL CENTER,CONTRA COSTA,BASIC,ED_Visit,45996
2019,106070934,SUTTER DELTA MEDICAL CENTER,CONTRA COSTA,BASIC,ED_Admit,6719
2020,106070934,SUTTER DELTA MEDICAL CENTER,CONTRA COSTA,BASIC,ED_Visit,33233
2020,106070934,SUTTER DELTA MEDICAL CENTER,CONTRA COSTA,BASIC,ED_Admit,5515
2012,106070988,JOHN MUIR MEDICAL CENTER-WALNUT CREEK CAMPUS,CONTRA COSTA,BASIC,ED_Admit,10153
2012,106070988,JOHN MUIR MEDICAL CENTER-WALNUT CREEK CAMPUS,CONTRA COSTA,BASIC,ED_Visit,35830
2013,106070988,JOHN MUIR MEDICAL CENTER-WALNUT CREEK CAMPUS,CONTRA COSTA,BASIC,ED_Admit,9894
2013,106070988,JOHN MUIR MEDICAL CENTER-WALNUT CREEK CAMPUS,CONTRA COSTA,BASIC,ED_Visit,35769
2014,106070988,JOHN MUIR MEDICAL CENTER-WALNUT CREEK CAMPUS,CONTRA COSTA,BASIC,ED_Admit,9968
2014,106070988,JOHN MUIR MEDICAL CENTER-WALNUT CREEK CAMPUS,CONTRA COSTA,BASIC,ED_Visit,35438
2015,106070988,JOHN MUIR MEDICAL CENTER-WALNUT CREEK CAMPUS,CONTRA COSTA,BASIC,ED_Admit,11307
2015,106070988,JOHN MUIR MEDICAL CENTER-WALNUT CREEK CAMPUS,CONTRA COSTA,BASIC,ED_Visit,38978
2016,106070988,JOHN MUIR MEDICAL CENTER-WALNUT CREEK CAMPUS,CONTRA COSTA,BASIC,ED_Admit,11463
2016,106070988,JOHN MUIR MEDICAL CENTER-WALNUT CREEK CAMPUS,CONTRA COSTA,BASIC,ED_Visit,41223
2017,106070988,JOHN MUIR MEDICAL CENTER-WALNUT CREEK CAMPUS,CONTRA COSTA,BASIC,ED_Admit,12832
2017,106070988,JOHN MUIR MEDICAL CENTER-WALNUT CREEK CAMPUS,CONTRA COSTA,BASIC,ED_Visit,42776
2018,106070988,JOHN MUIR MEDICAL CENTER-WALNUT CREEK CAMPUS,CONTRA COSTA,BASIC,ED_Admit,12525
2018,106070988,JOHN MUIR MEDICAL CENTER-WALNUT CREEK CAMPUS,CONTRA COSTA,BASIC,ED_Visit,41783
2019,106070988,JOHN MUIR MEDICAL CENTER-WALNUT CREEK CAMPUS,CONTRA COSTA,BASIC,ED_Visit,42427
2019,106070988,JOHN MUIR MEDICAL CENTER-WALNUT CREEK CAMPUS,CONTRA COSTA,BASIC,ED_Admit,12000
2020,106070988,JOHN MUIR MEDICAL CENTER-WALNUT CREEK CAMPUS,CONTRA COSTA,BASIC,ED_Visit,34045
2020,106070988,JOHN MUIR MEDICAL CENTER-WALNUT CREEK CAMPUS,CONTRA COSTA,BASIC,ED_Admit,10244
2012,106070990,KAISER FOUNDATION HOSPITAL - WALNUT CREEK,CONTRA COSTA,BASIC,ED_Admit,8006
2012,106070990,KAISER FOUNDATION HOSPITAL - WALNUT CREEK,CONTRA COSTA,BASIC,ED_Visit,44850
2013,106070990,KAISER FOUNDATION HOSPITAL - WALNUT CREEK,CONTRA COSTA,BASIC,ED_Admit,8247
2013,106070990,KAISER FOUNDATION HOSPITAL - WALNUT CREEK,CONTRA COSTA,BASIC,ED_Visit,45981
2014,106070990,KAISER FOUNDATION HOSPITAL - WALNUT CREEK,CONTRA COSTA,BASIC,ED_Admit,7513
2014,106070990,KAISER FOUNDATION HOSPITAL - WALNUT CREEK,CONTRA COSTA,BASIC,ED_Visit,47615
2015,106070990,KAISER FOUNDATION HOSPITAL - WALNUT CREEK,CONTRA COSTA,BASIC,ED_Admit,8736
2015,106070990,KAISER FOUNDATION HOSPITAL - WALNUT CREEK,CONTRA COSTA,BASIC,ED_Visit,51325
2016,106070990,KAISER FOUNDATION HOSPITAL - WALNUT CREEK,CONTRA COSTA,BASIC,ED_Admit,6673
2016,106070990,KAISER FOUNDATION HOSPITAL - WALNUT CREEK,CONTRA COSTA,BASIC,ED_Visit,53657
2017,106070990,KAISER FOUNDATION HOSPITAL - WALNUT CREEK,CONTRA COSTA,BASIC,ED_Admit,6870
2017,106070990,KAISER FOUNDATION HOSPITAL - WALNUT CREEK,CONTRA COSTA,BASIC,ED_Visit,55558
2018,106070990,KAISER FOUNDATION HOSPITAL - WALNUT CREEK,CONTRA COSTA,BASIC,ED_Admit,6878
2018,106070990,KAISER FOUNDATION HOSPITAL - WALNUT CREEK,CONTRA COSTA,BASIC,ED_Visit,58212
2019,106070990,KAISER FOUNDATION HOSPITAL - WALNUT CREEK,CONTRA COSTA,BASIC,ED_Visit,58594
2019,106070990,KAISER FOUNDATION HOSPITAL - WALNUT CREEK,CONTRA COSTA,BASIC,ED_Admit,6633
2020,106070990,KAISER FOUNDATION HOSPITAL - WALNUT CREEK,CONTRA COSTA,BASIC,ED_Visit,45431
2020,106070990,KAISER FOUNDATION HOSPITAL - WALNUT CREEK,CONTRA COSTA,BASIC,ED_Admit,6793
2012,106071018,JOHN MUIR MEDICAL CENTER-CONCORD CAMPUS,CONTRA COSTA,BASIC,ED_Admit,6661
2012,106071018,JOHN MUIR MEDICAL CENTER-CONCORD CAMPUS,CONTRA COSTA,BASIC,ED_Visit,42763
2013,106071018,JOHN MUIR MEDICAL CENTER-CONCORD CAMPUS,CONTRA COSTA,BASIC,ED_Admit,6355
2013,106071018,JOHN MUIR MEDICAL CENTER-CONCORD CAMPUS,CONTRA COSTA,BASIC,ED_Visit,44210
2014,106071018,JOHN MUIR MEDICAL CENTER-CONCORD CAMPUS,CONTRA COSTA,BASIC,ED_Admit,6621
2014,106071018,JOHN MUIR MEDICAL CENTER-CONCORD CAMPUS,CONTRA COSTA,BASIC,ED_Visit,46126
2015,106071018,JOHN MUIR MEDICAL CENTER-CONCORD CAMPUS,CONTRA COSTA,BASIC,ED_Admit,7967
2015,106071018,JOHN MUIR MEDICAL CENTER-CONCORD CAMPUS,CONTRA COSTA,BASIC,ED_Visit,52538
2016,106071018,JOHN MUIR MEDICAL CENTER-CONCORD CAMPUS,CONTRA COSTA,BASIC,ED_Admit,7941
2016,106071018,JOHN MUIR MEDICAL CENTER-CONCORD CAMPUS,CONTRA COSTA,BASIC,ED_Visit,52425
2017,106071018,JOHN MUIR MEDICAL CENTER-CONCORD CAMPUS,CONTRA COSTA,BASIC,ED_Admit,8429
2017,106071018,JOHN MUIR MEDICAL CENTER-CONCORD CAMPUS,CONTRA COSTA,BASIC,ED_Visit,51362
2018,106071018,JOHN MUIR MEDICAL CENTER-CONCORD CAMPUS,CONTRA COSTA,BASIC,ED_Admit,8704
2018,106071018,JOHN MUIR MEDICAL CENTER-CONCORD CAMPUS,CONTRA COSTA,BASIC,ED_Visit,51009
2019,106071018,JOHN MUIR MEDICAL CENTER-CONCORD CAMPUS,CONTRA COSTA,BASIC,ED_Visit,52000
2019,106071018,JOHN MUIR MEDICAL CENTER-CONCORD CAMPUS,CONTRA COSTA,BASIC,ED_Admit,9080
2020,106071018,JOHN MUIR MEDICAL CENTER-CONCORD CAMPUS,CONTRA COSTA,BASIC,ED_Visit,38473
2020,106071018,JOHN MUIR MEDICAL CENTER-CONCORD CAMPUS,CONTRA COSTA,BASIC,ED_Admit,7623
2012,106074017,SAN RAMON REGIONAL MEDICAL CENTER,CONTRA COSTA,BASIC,ED_Admit,2666
2012,106074017,SAN RAMON REGIONAL MEDICAL CENTER,CONTRA COSTA,BASIC,ED_Visit,14225
2013,106074017,SAN RAMON REGIONAL MEDICAL CENTER,CONTRA COSTA,BASIC,ED_Admit,2609
2013,106074017,SAN RAMON REGIONAL MEDICAL CENTER,CONTRA COSTA,BASIC,ED_Visit,14300
2014,106074017,SAN RAMON REGIONAL MEDICAL CENTER,CONTRA COSTA,BASIC,ED_Admit,2769
2014,106074017,SAN RAMON REGIONAL MEDICAL CENTER,CONTRA COSTA,BASIC,ED_Visit,14461
2015,106074017,SAN RAMON REGIONAL MEDICAL CENTER,CONTRA COSTA,BASIC,ED_Admit,2982
2015,106074017,SAN RAMON REGIONAL MEDICAL CENTER,CONTRA COSTA,BASIC,ED_Visit,15218
2016,106074017,SAN RAMON REGIONAL MEDICAL CENTER,CONTRA COSTA,BASIC,ED_Admit,2774
2016,106074017,SAN RAMON REGIONAL MEDICAL CENTER,CONTRA COSTA,BASIC,ED_Visit,15627
2017,106074017,SAN RAMON REGIONAL MEDICAL CENTER,CONTRA COSTA,BASIC,ED_Admit,2873
2017,106074017,SAN RAMON REGIONAL MEDICAL CENTER,CONTRA COSTA,BASIC,ED_Visit,16339
2018,106074017,SAN RAMON REGIONAL MEDICAL CENTER,CONTRA COSTA,BASIC,ED_Admit,2897
2018,106074017,SAN RAMON REGIONAL MEDICAL CENTER,CONTRA COSTA,BASIC,ED_Visit,16286
2019,106074017,SAN RAMON REGIONAL MEDICAL CENTER,CONTRA COSTA,BASIC,ED_Visit,16688
2019,106074017,SAN RAMON REGIONAL MEDICAL CENTER,CONTRA COSTA,BASIC,ED_Admit,2971
2020,106074017,SAN RAMON REGIONAL MEDICAL CENTER,CONTRA COSTA,BASIC,ED_Visit,12594
2020,106074017,SAN RAMON REGIONAL MEDICAL CENTER,CONTRA COSTA,BASIC,ED_Admit,2561
2012,106074097,KAISER FOUNDATION HOSPITAL - ANTIOCH,CONTRA COSTA,BASIC,ED_Admit,4133
2012,106074097,KAISER FOUNDATION HOSPITAL - ANTIOCH,CONTRA COSTA,BASIC,ED_Visit,36745
2013,106074097,KAISER FOUNDATION HOSPITAL - ANTIOCH,CONTRA COSTA,BASIC,ED_Admit,4206
2013,106074097,KAISER FOUNDATION HOSPITAL - ANTIOCH,CONTRA COSTA,BASIC,ED_Visit,38639
2014,106074097,KAISER FOUNDATION HOSPITAL - ANTIOCH,CONTRA COSTA,BASIC,ED_Admit,3959
2014,106074097,KAISER FOUNDATION HOSPITAL - ANTIOCH,CONTRA COSTA,BASIC,ED_Visit,41963
2015,106074097,KAISER FOUNDATION HOSPITAL - ANTIOCH,CONTRA COSTA,BASIC,ED_Admit,4160
2015,106074097,KAISER FOUNDATION HOSPITAL - ANTIOCH,CONTRA COSTA,BASIC,ED_Visit,49341
2016,106074097,KAISER FOUNDATION HOSPITAL - ANTIOCH,CONTRA COSTA,BASIC,ED_Admit,3803
2016,106074097,KAISER FOUNDATION HOSPITAL - ANTIOCH,CONTRA COSTA,BASIC,ED_Visit,52713
2017,106074097,KAISER FOUNDATION HOSPITAL - ANTIOCH,CONTRA COSTA,BASIC,ED_Admit,3954
2017,106074097,KAISER FOUNDATION HOSPITAL - ANTIOCH,CONTRA COSTA,BASIC,ED_Visit,56414
2018,106074097,KAISER FOUNDATION HOSPITAL - ANTIOCH,CONTRA COSTA,BASIC,ED_Admit,4020
2018,106074097,KAISER FOUNDATION HOSPITAL - ANTIOCH,CONTRA COSTA,BASIC,ED_Visit,58639
2019,106074097,KAISER FOUNDATION HOSPITAL - ANTIOCH,CONTRA COSTA,BASIC,ED_Visit,62556
2019,106074097,KAISER FOUNDATION HOSPITAL - ANTIOCH,CONTRA COSTA,BASIC,ED_Admit,4076
2020,106074097,KAISER FOUNDATION HOSPITAL - ANTIOCH,CONTRA COSTA,BASIC,ED_Visit,48590
2020,106074097,KAISER FOUNDATION HOSPITAL - ANTIOCH,CONTRA COSTA,BASIC,ED_Admit,4667
2012,106084001,SUTTER COAST HOSPITAL,DEL NORTE,BASIC,ED_Admit,1725
2012,106084001,SUTTER COAST HOSPITAL,DEL NORTE,BASIC,ED_Visit,19764
2013,106084001,SUTTER COAST HOSPITAL,DEL NORTE,BASIC,ED_Admit,1852
2013,106084001,SUTTER COAST HOSPITAL,DEL NORTE,BASIC,ED_Visit,18660
2014,106084001,SUTTER COAST HOSPITAL,DEL NORTE,BASIC,ED_Admit,1719
2014,106084001,SUTTER COAST HOSPITAL,DEL NORTE,BASIC,ED_Visit,17871
2015,106084001,SUTTER COAST HOSPITAL,DEL NORTE,BASIC,ED_Admit,1634
2015,106084001,SUTTER COAST HOSPITAL,DEL NORTE,BASIC,ED_Visit,19258
2016,106084001,SUTTER COAST HOSPITAL,DEL NORTE,BASIC,ED_Admit,1632
2016,106084001,SUTTER COAST HOSPITAL,DEL NORTE,BASIC,ED_Visit,19705
2017,106084001,SUTTER COAST HOSPITAL,DEL NORTE,BASIC,ED_Admit,1741
2017,106084001,SUTTER COAST HOSPITAL,DEL NORTE,BASIC,ED_Visit,18575
2018,106084001,SUTTER COAST HOSPITAL,DEL NORTE,BASIC,ED_Admit,1789
2018,106084001,SUTTER COAST HOSPITAL,DEL NORTE,BASIC,ED_Visit,17334
2019,106084001,SUTTER COAST HOSPITAL,DEL NORTE,BASIC,ED_Visit,17476
2019,106084001,SUTTER COAST HOSPITAL,DEL NORTE,BASIC,ED_Admit,1879
2020,106084001,SUTTER COAST HOSPITAL,DEL NORTE,BASIC,ED_Visit,13317
2020,106084001,SUTTER COAST HOSPITAL,DEL NORTE,BASIC,ED_Admit,1364
2012,106090793,BARTON MEMORIAL HOSPITAL,EL DORADO,BASIC,ED_Admit,1617
2012,106090793,BARTON MEMORIAL HOSPITAL,EL DORADO,BASIC,ED_Visit,15134
2013,106090793,BARTON MEMORIAL HOSPITAL,EL DORADO,BASIC,ED_Admit,1363
2013,106090793,BARTON MEMORIAL HOSPITAL,EL DORADO,BASIC,ED_Visit,17054
2014,106090793,BARTON MEMORIAL HOSPITAL,EL DORADO,BASIC,ED_Admit,1325
2014,106090793,BARTON MEMORIAL HOSPITAL,EL DORADO,BASIC,ED_Visit,17094
2015,106090793,BARTON MEMORIAL HOSPITAL,EL DORADO,BASIC,ED_Admit,1218
2015,106090793,BARTON MEMORIAL HOSPITAL,EL DORADO,BASIC,ED_Visit,18420
2016,106090793,BARTON MEMORIAL HOSPITAL,EL DORADO,BASIC,ED_Admit,1182
2016,106090793,BARTON MEMORIAL HOSPITAL,EL DORADO,BASIC,ED_Visit,18808
2017,106090793,BARTON MEMORIAL HOSPITAL,EL DORADO,BASIC,ED_Admit,1320
2017,106090793,BARTON MEMORIAL HOSPITAL,EL DORADO,BASIC,ED_Visit,18070
